"","subject","item","Rating","Anim","Trans"
"3189",67,"21",5,"basic",6
"3190",67,"22",3,"inverse",6
"3191",67,"23",3,"inverse",6
"3192",67,"24",5,"inverse",6
"3193",67,"25",4,"basic",5
"3194",67,"26",5,"basic",5
"3195",67,"27",6,"basic",5
"3196",67,"28",5,"inverse",5
"3197",67,"29",5,"inverse",5
"3198",67,"30",7,"inverse",5
"3199",67,"31",4,"basic",4
"3200",67,"32",4,"basic",4
"3201",67,"33",2,"basic",4
"3202",67,"34",6,"inverse",4
"3203",67,"35",6,"inverse",4
"3204",67,"36",6,"inverse",4
"3205",67,"37",6,"basic",3
"3206",67,"38",5,"basic",3
"3207",67,"39",6,"basic",3
"3208",67,"40",3,"inverse",3
"3209",67,"41",7,"inverse",3
"3210",67,"42",5,"inverse",3
"3211",67,"43",1,"basic",2
"3212",67,"44",5,"basic",2
"3213",67,"45",5,"basic",2
"3214",67,"46",7,"inverse",2
"3215",67,"47",3,"inverse",2
"3216",67,"48",3,"inverse",2
"3217",68,"1",6,"basic",9
"3218",68,"2",7,"basic",9
"3219",68,"3",6,"basic",9
"3220",68,"4",6,"inverse",9
"3221",68,"5",5,"inverse",9
"3222",68,"6",6,"inverse",9
"3223",68,"7",7,"basic",8
"3224",68,"8",6,"basic",8
"3225",68,"9",6,"basic",8
"3226",68,"10",6,"inverse",8
"3227",68,"11",6,"inverse",8
"3228",68,"12",6,"inverse",8
"3229",68,"13",6,"basic",7
"3230",68,"14",5,"basic",7
"3231",68,"15",5,"basic",7
"3232",68,"16",5,"inverse",7
"3233",68,"17",5,"inverse",7
"3234",68,"18",6,"inverse",7
"3235",68,"19",7,"basic",6
"3236",68,"20",7,"basic",6
"3237",68,"21",7,"basic",6
"3238",68,"22",6,"inverse",6
"3239",68,"23",6,"inverse",6
"3240",68,"24",6,"inverse",6
"3241",68,"25",6,"basic",5
"3242",68,"26",6,"basic",5
"3243",68,"27",5,"basic",5
"3244",68,"28",6,"inverse",5
"3245",68,"29",6,"inverse",5
"3246",68,"30",6,"inverse",5
"3247",68,"31",7,"basic",4
"3248",68,"32",6,"basic",4
"3249",68,"33",7,"basic",4
"3250",68,"34",6,"inverse",4
"3251",68,"35",6,"inverse",4
"3252",68,"36",6,"inverse",4
"3253",68,"37",6,"basic",3
"3254",68,"38",7,"basic",3
"3255",68,"39",6,"basic",3
"3256",68,"40",6,"inverse",3
"3257",68,"41",7,"inverse",3
"3258",68,"42",7,"inverse",3
"3259",68,"43",6,"basic",2
"3260",68,"44",7,"basic",2
"3261",68,"45",6,"basic",2
"3262",68,"46",6,"inverse",2
"3263",68,"47",6,"inverse",2
"3264",68,"48",6,"inverse",2
"3265",69,"1",7,"basic",9
"3266",69,"2",7,"basic",9
"3267",69,"3",7,"basic",9
"3268",69,"4",7,"inverse",9
"3269",69,"5",7,"inverse",9
"3270",69,"6",7,"inverse",9
"3271",69,"7",7,"basic",8
"3272",69,"8",7,"basic",8
"3273",69,"9",7,"basic",8
"3274",69,"10",7,"inverse",8
"3275",69,"11",7,"inverse",8
"3276",69,"12",7,"inverse",8
"3277",69,"13",7,"basic",7
"3278",69,"14",7,"basic",7
"3279",69,"15",7,"basic",7
"3280",69,"16",7,"inverse",7
"3281",69,"17",7,"inverse",7
"3282",69,"18",7,"inverse",7
"3283",69,"19",7,"basic",6
"3284",69,"20",7,"basic",6
"3285",69,"21",7,"basic",6
"3286",69,"22",5,"inverse",6
"3287",69,"23",5,"inverse",6
"3288",69,"24",7,"inverse",6
"3289",69,"25",6,"basic",5
"3290",69,"26",7,"basic",5
"3291",69,"27",7,"basic",5
"3292",69,"28",7,"inverse",5
"3293",69,"29",7,"inverse",5
"3294",69,"30",7,"inverse",5
"3295",69,"31",7,"basic",4
"3296",69,"32",7,"basic",4
"3297",69,"33",7,"basic",4
"3298",69,"34",7,"inverse",4
"3299",69,"35",7,"inverse",4
"3300",69,"36",7,"inverse",4
"3301",69,"37",6,"basic",3
"3302",69,"38",4,"basic",3
"3303",69,"39",7,"basic",3
"3304",69,"40",2,"inverse",3
"3305",69,"41",7,"inverse",3
"3306",69,"42",7,"inverse",3
"3307",69,"43",7,"basic",2
"3308",69,"44",7,"basic",2
"3309",69,"45",7,"basic",2
"3310",69,"46",7,"inverse",2
"3311",69,"47",7,"inverse",2
"3312",69,"48",7,"inverse",2
"3313",70,"1",6,"basic",9
"3314",70,"2",6,"basic",9
"3315",70,"3",7,"basic",9
"3316",70,"4",4,"inverse",9
"3317",70,"5",6,"inverse",9
"3318",70,"6",3,"inverse",9
"3319",70,"7",6,"basic",8
"3320",70,"8",6,"basic",8
"3321",70,"9",6,"basic",8
"3322",70,"10",5,"inverse",8
"3323",70,"11",6,"inverse",8
"3324",70,"12",5,"inverse",8
"3325",70,"13",6,"basic",7
"3326",70,"14",7,"basic",7
"3327",70,"15",6,"basic",7
"3328",70,"16",4,"inverse",7
"3329",70,"17",5,"inverse",7
"3330",70,"18",6,"inverse",7
"3331",70,"19",7,"basic",6
"3332",70,"20",6,"basic",6
"3333",70,"21",5,"basic",6
"3334",70,"22",4,"inverse",6
"3335",70,"23",5,"inverse",6
"3336",70,"24",6,"inverse",6
"3337",70,"25",5,"basic",5
"3338",70,"26",6,"basic",5
"3339",70,"27",6,"basic",5
"3340",70,"28",6,"inverse",5
"3341",70,"29",6,"inverse",5
"3342",70,"30",6,"inverse",5
"3343",70,"31",6,"basic",4
"3344",70,"32",6,"basic",4
"3345",70,"33",5,"basic",4
"3346",70,"34",6,"inverse",4
"3347",70,"35",6,"inverse",4
"3348",70,"36",6,"inverse",4
"3349",70,"37",5,"basic",3
"3350",70,"38",5,"basic",3
"3351",70,"39",6,"basic",3
"3352",70,"40",6,"inverse",3
"3353",70,"41",5,"inverse",3
"3354",70,"42",6,"inverse",3
"3355",70,"43",6,"basic",2
"3356",70,"44",7,"basic",2
"3357",70,"45",5,"basic",2
"3358",70,"46",6,"inverse",2
"3359",70,"47",4,"inverse",2
"3360",70,"48",5,"inverse",2
"3361",71,"1",5,"basic",9
"3362",71,"2",7,"basic",9
"3363",71,"3",6,"basic",9
"3364",71,"4",6,"inverse",9
"3365",71,"5",6,"inverse",9
"3366",71,"6",6,"inverse",9
"3367",71,"7",6,"basic",8
"3368",71,"8",6,"basic",8
"3369",71,"9",5,"basic",8
"3370",71,"10",6,"inverse",8
"3371",71,"11",4,"inverse",8
"3372",71,"12",4,"inverse",8
"3373",71,"13",7,"basic",7
"3374",71,"14",3,"basic",7
"3375",71,"15",2,"basic",7
"3376",71,"16",5,"inverse",7
"3377",71,"17",4,"inverse",7
"3378",71,"18",5,"inverse",7
"3379",71,"19",7,"basic",6
"3380",71,"20",6,"basic",6
"3381",71,"21",5,"basic",6
"3382",71,"22",5,"inverse",6
"3383",71,"23",5,"inverse",6
"3384",71,"24",6,"inverse",6
"3385",71,"25",2,"basic",5
"3386",71,"26",6,"basic",5
"3387",71,"27",4,"basic",5
"3388",71,"28",6,"inverse",5
"3389",71,"29",6,"inverse",5
"3390",71,"30",6,"inverse",5
"3391",71,"31",4,"basic",4
"3392",71,"32",6,"basic",4
"3393",71,"33",3,"basic",4
"3394",71,"34",6,"inverse",4
"3395",71,"35",6,"inverse",4
"3396",71,"36",7,"inverse",4
"3397",71,"37",7,"basic",3
"3398",71,"38",6,"basic",3
"3399",71,"39",6,"basic",3
"3400",71,"40",6,"inverse",3
"3401",71,"41",6,"inverse",3
"3402",71,"42",7,"inverse",3
"3403",71,"43",1,"basic",2
"3404",71,"44",7,"basic",2
"3405",71,"45",6,"basic",2
"3406",71,"46",6,"inverse",2
"3407",71,"47",4,"inverse",2
"3408",71,"48",5,"inverse",2
"3409",72,"1",5,"basic",9
"3410",72,"2",2,"basic",9
"3411",72,"3",5,"basic",9
"3412",72,"4",3,"inverse",9
"3413",72,"5",4,"inverse",9
"3414",72,"6",4,"inverse",9
"3415",72,"7",4,"basic",8
"3416",72,"8",3,"basic",8
"3417",72,"9",5,"basic",8
"3418",72,"10",5,"inverse",8
"3419",72,"11",4,"inverse",8
"3420",72,"12",6,"inverse",8
"3421",72,"13",6,"basic",7
"3422",72,"14",6,"basic",7
"3423",72,"15",6,"basic",7
"3424",72,"16",5,"inverse",7
"3425",72,"17",4,"inverse",7
"3426",72,"18",3,"inverse",7
"3427",72,"19",4,"basic",6
"3428",72,"20",5,"basic",6
"3429",72,"21",4,"basic",6
"3430",72,"22",4,"inverse",6
"3431",72,"23",7,"inverse",6
"3432",72,"24",5,"inverse",6
"3433",72,"25",2,"basic",5
"3434",72,"26",6,"basic",5
"3435",72,"27",4,"basic",5
"3436",72,"28",7,"inverse",5
"3437",72,"29",3,"inverse",5
"3438",72,"30",2,"inverse",5
"3439",72,"31",5,"basic",4
"3440",72,"32",4,"basic",4
"3441",72,"33",7,"basic",4
"3442",72,"34",3,"inverse",4
"3443",72,"35",1,"inverse",4
"3444",72,"36",5,"inverse",4
"3445",72,"37",4,"basic",3
"3446",72,"38",6,"basic",3
"3447",72,"39",5,"basic",3
"3448",72,"40",1,"inverse",3
"3449",72,"41",2,"inverse",3
"3450",72,"42",6,"inverse",3
"3451",72,"43",2,"basic",2
"3452",72,"44",3,"basic",2
"3453",72,"45",2,"basic",2
"3454",72,"46",7,"inverse",2
"3455",72,"47",4,"inverse",2
"3456",72,"48",5,"inverse",2
"3457",73,"1",1,"basic",9
"3458",73,"2",3,"basic",9
"3459",73,"3",7,"basic",9
"3460",73,"4",7,"inverse",9
"3461",73,"5",3,"inverse",9
"3462",73,"6",1,"inverse",9
"3463",73,"7",7,"basic",8
"3464",73,"8",1,"basic",8
"3465",73,"9",7,"basic",8
"3466",73,"10",7,"inverse",8
"3467",73,"11",7,"inverse",8
"3468",73,"12",7,"inverse",8
"3469",73,"13",7,"basic",7
"3470",73,"14",2,"basic",7
"3471",73,"15",2,"basic",7
"3472",73,"16",2,"inverse",7
"3473",73,"17",2,"inverse",7
"3474",73,"18",1,"inverse",7
"3475",73,"19",7,"basic",6
"3476",73,"20",3,"basic",6
"3477",73,"21",7,"basic",6
"3478",73,"22",7,"inverse",6
"3479",73,"23",1,"inverse",6
"3480",73,"24",7,"inverse",6
"3481",73,"25",1,"basic",5
"3482",73,"26",7,"basic",5
"3483",73,"27",7,"basic",5
"3484",73,"28",3,"inverse",5
"3485",73,"29",6,"inverse",5
"3486",73,"30",7,"inverse",5
"3487",73,"31",4,"basic",4
"3488",73,"32",6,"basic",4
"3489",73,"33",7,"basic",4
"3490",73,"34",7,"inverse",4
"3491",73,"35",7,"inverse",4
"3492",73,"36",7,"inverse",4
"3493",73,"37",2,"basic",3
"3494",73,"38",7,"basic",3
"3495",73,"39",2,"basic",3
"3496",73,"40",3,"inverse",3
"3497",73,"41",7,"inverse",3
"3498",73,"42",7,"inverse",3
"3499",73,"43",4,"basic",2
"3500",73,"44",7,"basic",2
"3501",73,"45",7,"basic",2
"3502",73,"46",3,"inverse",2
"3503",73,"47",5,"inverse",2
"3504",73,"48",5,"inverse",2
"3505",74,"1",5,"basic",9
"3506",74,"2",6,"basic",9
"3507",74,"3",5,"basic",9
"3508",74,"4",6,"inverse",9
"3509",74,"5",5,"inverse",9
"3510",74,"6",4,"inverse",9
"3511",74,"7",4,"basic",8
"3512",74,"8",5,"basic",8
"3513",74,"9",4,"basic",8
"3514",74,"10",5,"inverse",8
"3515",74,"11",6,"inverse",8
"3516",74,"12",4,"inverse",8
"3517",74,"13",5,"basic",7
"3518",74,"14",4,"basic",7
"3519",74,"15",6,"basic",7
"3520",74,"16",5,"inverse",7
"3521",74,"17",5,"inverse",7
"3522",74,"18",5,"inverse",7
"3523",74,"19",5,"basic",6
"3524",74,"20",6,"basic",6
"3525",74,"21",6,"basic",6
"3526",74,"22",5,"inverse",6
"3527",74,"23",6,"inverse",6
"3528",74,"24",4,"inverse",6
"3529",74,"25",5,"basic",5
"3530",74,"26",7,"basic",5
"3531",74,"27",5,"basic",5
"3532",74,"28",5,"inverse",5
"3533",74,"29",6,"inverse",5
"3534",74,"30",4,"inverse",5
"3535",74,"31",5,"basic",4
"3536",74,"32",6,"basic",4
"3537",74,"33",4,"basic",4
"3538",74,"34",6,"inverse",4
"3539",74,"35",6,"inverse",4
"3540",74,"36",5,"inverse",4
"3541",74,"37",5,"basic",3
"3542",74,"38",4,"basic",3
"3543",74,"39",5,"basic",3
"3544",74,"40",6,"inverse",3
"3545",74,"41",5,"inverse",3
"3546",74,"42",5,"inverse",3
"3547",74,"43",5,"basic",2
"3548",74,"44",6,"basic",2
"3549",74,"45",6,"basic",2
"3550",74,"46",5,"inverse",2
"3551",74,"47",6,"inverse",2
"3552",74,"48",6,"inverse",2
"3553",75,"1",4,"basic",9
"3554",75,"2",7,"basic",9
"3555",75,"3",4,"basic",9
"3556",75,"4",5,"inverse",9
"3557",75,"5",4,"inverse",9
"3558",75,"6",6,"inverse",9
"3559",75,"7",6,"basic",8
"3560",75,"8",6,"basic",8
"3561",75,"9",6,"basic",8
"3562",75,"10",4,"inverse",8
"3563",75,"11",5,"inverse",8
"3564",75,"12",3,"inverse",8
"3565",75,"13",7,"basic",7
"3566",75,"14",3,"basic",7
"3567",75,"15",4,"basic",7
"3568",75,"16",2,"inverse",7
"3569",75,"17",4,"inverse",7
"3570",75,"18",4,"inverse",7
"3571",75,"19",6,"basic",6
"3572",75,"20",7,"basic",6
"3573",75,"21",5,"basic",6
"3574",75,"22",4,"inverse",6
"3575",75,"23",3,"inverse",6
"3576",75,"24",3,"inverse",6
"3577",75,"25",5,"basic",5
"3578",75,"26",7,"basic",5
"3579",75,"27",6,"basic",5
"3580",75,"28",6,"inverse",5
"3581",75,"29",6,"inverse",5
"3582",75,"30",7,"inverse",5
"3583",75,"31",5,"basic",4
"3584",75,"32",7,"basic",4
"3585",75,"33",5,"basic",4
"3586",75,"34",7,"inverse",4
"3587",75,"35",6,"inverse",4
"3588",75,"36",7,"inverse",4
"3589",75,"37",5,"basic",3
"3590",75,"38",4,"basic",3
"3591",75,"39",5,"basic",3
"3592",75,"40",4,"inverse",3
"3593",75,"41",5,"inverse",3
"3594",75,"42",6,"inverse",3
"3595",75,"43",1,"basic",2
"3596",75,"44",7,"basic",2
"3597",75,"45",7,"basic",2
"3598",75,"46",5,"inverse",2
"3599",75,"47",3,"inverse",2
"3600",75,"48",4,"inverse",2
"3601",76,"1",6,"basic",9
"3602",76,"2",5,"basic",9
"3603",76,"3",5,"basic",9
"3604",76,"4",7,"inverse",9
"3605",76,"5",7,"inverse",9
"3606",76,"6",7,"inverse",9
"3607",76,"7",7,"basic",8
"3608",76,"8",6,"basic",8
"3609",76,"9",6,"basic",8
"3610",76,"10",7,"inverse",8
"3611",76,"11",6,"inverse",8
"3612",76,"12",7,"inverse",8
"3613",76,"13",7,"basic",7
"3614",76,"14",7,"basic",7
"3615",76,"15",7,"basic",7
"3616",76,"16",7,"inverse",7
"3617",76,"17",7,"inverse",7
"3618",76,"18",5,"inverse",7
"3619",76,"19",7,"basic",6
"3620",76,"20",7,"basic",6
"3621",76,"21",7,"basic",6
"3622",76,"22",7,"inverse",6
"3623",76,"23",5,"inverse",6
"3624",76,"24",6,"inverse",6
"3625",76,"25",7,"basic",5
"3626",76,"26",7,"basic",5
"3627",76,"27",7,"basic",5
"3628",76,"28",7,"inverse",5
"3629",76,"29",7,"inverse",5
"3630",76,"30",7,"inverse",5
"3631",76,"31",7,"basic",4
"3632",76,"32",7,"basic",4
"3633",76,"33",7,"basic",4
"3634",76,"34",7,"inverse",4
"3635",76,"35",7,"inverse",4
"3636",76,"36",7,"inverse",4
"3637",76,"37",7,"basic",3
"3638",76,"38",7,"basic",3
"3639",76,"39",7,"basic",3
"3640",76,"40",7,"inverse",3
"3641",76,"41",7,"inverse",3
"3642",76,"42",7,"inverse",3
"3643",76,"43",7,"basic",2
"3644",76,"44",7,"basic",2
"3645",76,"45",7,"basic",2
"3646",76,"46",7,"inverse",2
"3647",76,"47",7,"inverse",2
"3648",76,"48",7,"inverse",2
"3649",77,"1",5,"basic",9
"3650",77,"2",7,"basic",9
"3651",77,"3",6,"basic",9
"3652",77,"4",6,"inverse",9
"3653",77,"5",4,"inverse",9
"3654",77,"6",4,"inverse",9
"3655",77,"7",6,"basic",8
"3656",77,"8",6,"basic",8
"3657",77,"9",5,"basic",8
"3658",77,"10",6,"inverse",8
"3659",77,"11",4,"inverse",8
"3660",77,"12",6,"inverse",8
"3661",77,"13",7,"basic",7
"3662",77,"14",2,"basic",7
"3663",77,"15",3,"basic",7
"3664",77,"16",2,"inverse",7
"3665",77,"17",3,"inverse",7
"3666",77,"18",2,"inverse",7
"3667",77,"19",6,"basic",6
"3668",77,"20",7,"basic",6
"3669",77,"21",6,"basic",6
"3670",77,"22",6,"inverse",6
"3671",77,"23",4,"inverse",6
"3672",77,"24",6,"inverse",6
"3673",77,"25",5,"basic",5
"3674",77,"26",6,"basic",5
"3675",77,"27",5,"basic",5
"3676",77,"28",7,"inverse",5
"3677",77,"29",5,"inverse",5
"3678",77,"30",6,"inverse",5
"3679",77,"31",5,"basic",4
"3680",77,"32",6,"basic",4
"3681",77,"33",3,"basic",4
"3682",77,"34",6,"inverse",4
"3683",77,"35",6,"inverse",4
"3684",77,"36",6,"inverse",4
"3685",77,"37",5,"basic",3
"3686",77,"38",6,"basic",3
"3687",77,"39",6,"basic",3
"3688",77,"40",5,"inverse",3
"3689",77,"41",6,"inverse",3
"3690",77,"42",6,"inverse",3
"3691",77,"43",5,"basic",2
"3692",77,"44",6,"basic",2
"3693",77,"45",6,"basic",2
"3694",77,"46",5,"inverse",2
"3695",77,"47",6,"inverse",2
"3696",77,"48",6,"inverse",2
"3697",78,"1",4,"basic",9
"3698",78,"2",4,"basic",9
"3699",78,"3",3,"basic",9
"3700",78,"4",2,"inverse",9
"3701",78,"5",3,"inverse",9
"3702",78,"6",3,"inverse",9
"3703",78,"7",6,"basic",8
"3704",78,"8",4,"basic",8
"3705",78,"9",4,"basic",8
"3706",78,"10",4,"inverse",8
"3707",78,"11",4,"inverse",8
"3708",78,"12",3,"inverse",8
"3709",78,"13",6,"basic",7
"3710",78,"14",3,"basic",7
"3711",78,"15",4,"basic",7
"3712",78,"16",2,"inverse",7
"3713",78,"17",3,"inverse",7
"3714",78,"18",3,"inverse",7
"3715",78,"19",4,"basic",6
"3716",78,"20",5,"basic",6
"3717",78,"21",3,"basic",6
"3718",78,"22",2,"inverse",6
"3719",78,"23",3,"inverse",6
"3720",78,"24",5,"inverse",6
"3721",78,"25",3,"basic",5
"3722",78,"26",5,"basic",5
"3723",78,"27",4,"basic",5
"3724",78,"28",3,"inverse",5
"3725",78,"29",3,"inverse",5
"3726",78,"30",4,"inverse",5
"3727",78,"31",4,"basic",4
"3728",78,"32",4,"basic",4
"3729",78,"33",3,"basic",4
"3730",78,"34",3,"inverse",4
"3731",78,"35",3,"inverse",4
"3732",78,"36",5,"inverse",4
"3733",78,"37",4,"basic",3
"3734",78,"38",4,"basic",3
"3735",78,"39",1,"basic",3
"3736",78,"40",4,"inverse",3
"3737",78,"41",4,"inverse",3
"3738",78,"42",5,"inverse",3
"3739",78,"43",5,"basic",2
"3740",78,"44",3,"basic",2
"3741",78,"45",3,"basic",2
"3742",78,"46",3,"inverse",2
"3743",78,"47",4,"inverse",2
"3744",78,"48",4,"inverse",2
"3745",79,"1",7,"basic",9
"3746",79,"2",7,"basic",9
"3747",79,"3",7,"basic",9
"3748",79,"4",5,"inverse",9
"3749",79,"5",2,"inverse",9
"3750",79,"6",5,"inverse",9
"3751",79,"7",7,"basic",8
"3752",79,"8",7,"basic",8
"3753",79,"9",7,"basic",8
"3754",79,"10",5,"inverse",8
"3755",79,"11",5,"inverse",8
"3756",79,"12",4,"inverse",8
"3757",79,"13",7,"basic",7
"3758",79,"14",3,"basic",7
"3759",79,"15",7,"basic",7
"3760",79,"16",5,"inverse",7
"3761",79,"17",4,"inverse",7
"3762",79,"18",5,"inverse",7
"3763",79,"19",7,"basic",6
"3764",79,"20",7,"basic",6
"3765",79,"21",5,"basic",6
"3766",79,"22",1,"inverse",6
"3767",79,"23",5,"inverse",6
"3768",79,"24",7,"inverse",6
"3769",79,"25",7,"basic",5
"3770",79,"26",7,"basic",5
"3771",79,"27",7,"basic",5
"3772",79,"28",7,"inverse",5
"3773",79,"29",7,"inverse",5
"3774",79,"30",7,"inverse",5
"3775",79,"31",7,"basic",4
"3776",79,"32",5,"basic",4
"3777",79,"33",3,"basic",4
"3778",79,"34",3,"inverse",4
"3779",79,"35",7,"inverse",4
"3780",79,"36",7,"inverse",4
"3781",79,"37",3,"basic",3
"3782",79,"38",5,"basic",3
"3783",79,"39",7,"basic",3
"3784",79,"40",3,"inverse",3
"3785",79,"41",7,"inverse",3
"3786",79,"42",7,"inverse",3
"3787",79,"43",3,"basic",2
"3788",79,"44",7,"basic",2
"3789",79,"45",7,"basic",2
"3790",79,"46",5,"inverse",2
"3791",79,"47",3,"inverse",2
"3792",79,"48",5,"inverse",2
"3793",80,"1",7,"basic",9
"3794",80,"2",7,"basic",9
"3795",80,"3",7,"basic",9
"3796",80,"4",7,"inverse",9
"3797",80,"5",5,"inverse",9
"3798",80,"6",7,"inverse",9
"3799",80,"7",7,"basic",8
"3800",80,"8",7,"basic",8
"3801",80,"9",7,"basic",8
"3802",80,"10",7,"inverse",8
"3803",80,"11",5,"inverse",8
"3804",80,"12",7,"inverse",8
"3805",80,"13",7,"basic",7
"3806",80,"14",7,"basic",7
"3807",80,"15",5,"basic",7
"3808",80,"16",5,"inverse",7
"3809",80,"17",6,"inverse",7
"3810",80,"18",7,"inverse",7
"3811",80,"19",7,"basic",6
"3812",80,"20",7,"basic",6
"3813",80,"21",7,"basic",6
"3814",80,"22",7,"inverse",6
"3815",80,"23",6,"inverse",6
"3816",80,"24",7,"inverse",6
"3817",80,"25",7,"basic",5
"3818",80,"26",7,"basic",5
"3819",80,"27",7,"basic",5
"3820",80,"28",6,"inverse",5
"3821",80,"29",7,"inverse",5
"3822",80,"30",7,"inverse",5
"3823",80,"31",7,"basic",4
"3824",80,"32",7,"basic",4
"3825",80,"33",5,"basic",4
"3826",80,"34",7,"inverse",4
"3827",80,"35",7,"inverse",4
"3828",80,"36",7,"inverse",4
"3829",80,"37",5,"basic",3
"3830",80,"38",7,"basic",3
"3831",80,"39",7,"basic",3
"3832",80,"40",7,"inverse",3
"3833",80,"41",7,"inverse",3
"3834",80,"42",7,"inverse",3
"3835",80,"43",6,"basic",2
"3836",80,"44",7,"basic",2
"3837",80,"45",7,"basic",2
"3838",80,"46",7,"inverse",2
"3839",80,"47",6,"inverse",2
"3840",80,"48",5,"inverse",2
"3841",81,"1",7,"basic",9
"3842",81,"2",7,"basic",9
"3843",81,"3",7,"basic",9
"3844",81,"4",7,"inverse",9
"3845",81,"5",7,"inverse",9
"3846",81,"6",7,"inverse",9
"3847",81,"7",7,"basic",8
"3848",81,"8",7,"basic",8
"3849",81,"9",7,"basic",8
"3850",81,"10",7,"inverse",8
"3851",81,"11",7,"inverse",8
"3852",81,"12",7,"inverse",8
"3853",81,"13",7,"basic",7
"3854",81,"14",7,"basic",7
"3855",81,"15",7,"basic",7
"3856",81,"16",7,"inverse",7
"3857",81,"17",7,"inverse",7
"3858",81,"18",7,"inverse",7
"3859",81,"19",7,"basic",6
"3860",81,"20",7,"basic",6
"3861",81,"21",7,"basic",6
"3862",81,"22",7,"inverse",6
"3863",81,"23",7,"inverse",6
"3864",81,"24",7,"inverse",6
"3865",81,"25",7,"basic",5
"3866",81,"26",7,"basic",5
"3867",81,"27",7,"basic",5
"3868",81,"28",7,"inverse",5
"3869",81,"29",7,"inverse",5
"3870",81,"30",7,"inverse",5
"3871",81,"31",7,"basic",4
"3872",81,"32",7,"basic",4
"3873",81,"33",7,"basic",4
"3874",81,"34",7,"inverse",4
"3875",81,"35",7,"inverse",4
"3876",81,"36",7,"inverse",4
"3877",81,"37",7,"basic",3
"3878",81,"38",7,"basic",3
"3879",81,"39",7,"basic",3
"3880",81,"40",7,"inverse",3
"3881",81,"41",7,"inverse",3
"3882",81,"42",7,"inverse",3
"3883",81,"43",5,"basic",2
"3884",81,"44",7,"basic",2
"3885",81,"45",7,"basic",2
"3886",81,"46",7,"inverse",2
"3887",81,"47",7,"inverse",2
"3888",81,"48",7,"inverse",2
"3889",82,"1",5,"basic",9
"3890",82,"2",5,"basic",9
"3891",82,"3",5,"basic",9
"3892",82,"4",5,"inverse",9
"3893",82,"5",5,"inverse",9
"3894",82,"6",4,"inverse",9
"3895",82,"7",5,"basic",8
"3896",82,"8",7,"basic",8
"3897",82,"9",5,"basic",8
"3898",82,"10",6,"inverse",8
"3899",82,"11",6,"inverse",8
"3900",82,"12",6,"inverse",8
"3901",82,"13",7,"basic",7
"3902",82,"14",5,"basic",7
"3903",82,"15",5,"basic",7
"3904",82,"16",3,"inverse",7
"3905",82,"17",4,"inverse",7
"3906",82,"18",3,"inverse",7
"3907",82,"19",6,"basic",6
"3908",82,"20",7,"basic",6
"3909",82,"21",3,"basic",6
"3910",82,"22",6,"inverse",6
"3911",82,"23",4,"inverse",6
"3912",82,"24",4,"inverse",6
"3913",82,"25",5,"basic",5
"3914",82,"26",7,"basic",5
"3915",82,"27",5,"basic",5
"3916",82,"28",5,"inverse",5
"3917",82,"29",5,"inverse",5
"3918",82,"30",5,"inverse",5
"3919",82,"31",6,"basic",4
"3920",82,"32",4,"basic",4
"3921",82,"33",3,"basic",4
"3922",82,"34",6,"inverse",4
"3923",82,"35",6,"inverse",4
"3924",82,"36",6,"inverse",4
"3925",82,"37",5,"basic",3
"3926",82,"38",5,"basic",3
"3927",82,"39",5,"basic",3
"3928",82,"40",6,"inverse",3
"3929",82,"41",6,"inverse",3
"3930",82,"42",7,"inverse",3
"3931",82,"43",3,"basic",2
"3932",82,"44",7,"basic",2
"3933",82,"45",7,"basic",2
"3934",82,"46",7,"inverse",2
"3935",82,"47",5,"inverse",2
"3936",82,"48",5,"inverse",2
"3937",83,"1",6,"basic",9
"3938",83,"2",6,"basic",9
"3939",83,"3",6,"basic",9
"3940",83,"4",6,"inverse",9
"3941",83,"5",5,"inverse",9
"3942",83,"6",5,"inverse",9
"3943",83,"7",5,"basic",8
"3944",83,"8",6,"basic",8
"3945",83,"9",5,"basic",8
"3946",83,"10",6,"inverse",8
"3947",83,"11",5,"inverse",8
"3948",83,"12",6,"inverse",8
"3949",83,"13",6,"basic",7
"3950",83,"14",5,"basic",7
"3951",83,"15",5,"basic",7
"3952",83,"16",5,"inverse",7
"3953",83,"17",5,"inverse",7
"3954",83,"18",5,"inverse",7
"3955",83,"19",6,"basic",6
"3956",83,"20",6,"basic",6
"3957",83,"21",5,"basic",6
"3958",83,"22",6,"inverse",6
"3959",83,"23",5,"inverse",6
"3960",83,"24",6,"inverse",6
"3961",83,"25",6,"basic",5
"3962",83,"26",5,"basic",5
"3963",83,"27",6,"basic",5
"3964",83,"28",5,"inverse",5
"3965",83,"29",5,"inverse",5
"3966",83,"30",5,"inverse",5
"3967",83,"31",6,"basic",4
"3968",83,"32",5,"basic",4
"3969",83,"33",6,"basic",4
"3970",83,"34",5,"inverse",4
"3971",83,"35",5,"inverse",4
"3972",83,"36",6,"inverse",4
"3973",83,"37",5,"basic",3
"3974",83,"38",5,"basic",3
"3975",83,"39",5,"basic",3
"3976",83,"40",5,"inverse",3
"3977",83,"41",6,"inverse",3
"3978",83,"42",6,"inverse",3
"3979",83,"43",6,"basic",2
"3980",83,"44",6,"basic",2
"3981",83,"45",6,"basic",2
"3982",83,"46",5,"inverse",2
"3983",83,"47",5,"inverse",2
"3984",83,"48",5,"inverse",2
"3985",84,"1",7,"basic",9
"3986",84,"2",7,"basic",9
