"","X","subject","item","Rating","Caus","Trans"
"2816",2816,"71","16","5","Inst","5"
"2817",2817,"71","17","5","Aff","4"
"2818",2818,"71","18","6","Aff","5"
"2819",2819,"71","19","6","Aff","5"
"2820",2820,"71","20","6","Aff","5"
"2821",2821,"71","21","7","Aff","4"
"2822",2822,"71","22","6","Aff","5"
"2823",2823,"71","23","6","Aff","5"
"2824",2824,"71","24","5","Aff","5"
"2825",2825,"71","25","6","Loc","4"
"2826",2826,"71","26","6","Loc","3"
"2827",2827,"71","27","5","Loc","4"
"2828",2828,"71","28","5","Loc","3"
"2829",2829,"71","29","5","Loc","3"
"2830",2830,"71","30","7","Loc","3"
"2831",2831,"71","31","7","Loc","2"
"2832",2832,"71","32","5","Loc","3"
"2833",2833,"71","33","6","Poss","2"
"2834",2834,"71","34","5","Poss","2"
"2835",2835,"71","35","5","Poss","2"
"2836",2836,"71","36","7","Poss","1"
"2837",2837,"71","37","7","Poss","2"
"2838",2838,"71","38","6","Poss","2"
"2839",2839,"71","39","6","Poss","2"
"2840",2840,"71","40","6","Poss","1"
"2841",2841,"72","1","7","Phys","9"
"2842",2842,"72","2","7","Phys","6"
"2843",2843,"72","3","7","Phys","9"
"2844",2844,"72","4","2","Phys","6"
"2845",2845,"72","5","7","Phys","5"
"2846",2846,"72","6","6","Phys","7"
"2847",2847,"72","7","7","Phys","9"
"2848",2848,"72","8","6","Phys","5"
"2849",2849,"72","9","1","Inst","7"
"2850",2850,"72","10","1","Inst","5"
"2851",2851,"72","11","1","Inst","7"
"2852",2852,"72","12","1","Inst","5"
"2853",2853,"72","13","1","Inst","8"
"2854",2854,"72","14","1","Inst","4"
"2855",2855,"72","15","1","Inst","3"
"2856",2856,"72","16","1","Inst","5"
"2857",2857,"72","17","7","Aff","4"
"2858",2858,"72","18","7","Aff","5"
"2859",2859,"72","19","7","Aff","5"
"2860",2860,"72","20","4","Aff","5"
"2861",2861,"72","21","7","Aff","4"
"2862",2862,"72","22","7","Aff","5"
"2863",2863,"72","23","7","Aff","5"
"2864",2864,"72","24","4","Aff","5"
"2865",2865,"72","25","6","Loc","4"
"2866",2866,"72","26","7","Loc","3"
"2867",2867,"72","27","7","Loc","4"
"2868",2868,"72","28","7","Loc","3"
"2869",2869,"72","29","4","Loc","3"
"2870",2870,"72","30","7","Loc","3"
"2871",2871,"72","31","7","Loc","2"
"2872",2872,"72","32","7","Loc","3"
"2873",2873,"72","33","7","Poss","2"
"2874",2874,"72","34","7","Poss","2"
"2875",2875,"72","35","7","Poss","2"
"2876",2876,"72","36","7","Poss","1"
"2877",2877,"72","37","7","Poss","2"
"2878",2878,"72","38","7","Poss","2"
"2879",2879,"72","39","7","Poss","2"
"2880",2880,"72","40","7","Poss","1"
"2881",2881,"73","1","3","Phys","9"
"2882",2882,"73","2","3","Phys","6"
"2883",2883,"73","3","2","Phys","9"
"2884",2884,"73","4","2","Phys","6"
"2885",2885,"73","5","3","Phys","5"
"2886",2886,"73","6","2","Phys","7"
"2887",2887,"73","7","1","Phys","9"
"2888",2888,"73","8","2","Phys","5"
"2889",2889,"73","9","1","Inst","7"
"2890",2890,"73","10","1","Inst","5"
"2891",2891,"73","11","1","Inst","7"
"2892",2892,"73","12","1","Inst","5"
"2893",2893,"73","13","1","Inst","8"
"2894",2894,"73","14","1","Inst","4"
"2895",2895,"73","15","1","Inst","3"
"2896",2896,"73","16","2","Inst","5"
"2897",2897,"73","17","1","Aff","4"
"2898",2898,"73","18","2","Aff","5"
"2899",2899,"73","19","4","Aff","5"
"2900",2900,"73","20","2","Aff","5"
"2901",2901,"73","21","2","Aff","4"
"2902",2902,"73","22","4","Aff","5"
"2903",2903,"73","23","3","Aff","5"
"2904",2904,"73","24","2","Aff","5"
"2905",2905,"73","25","6","Loc","4"
"2906",2906,"73","26","2","Loc","3"
"2907",2907,"73","27","1","Loc","4"
"2908",2908,"73","28","3","Loc","3"
"2909",2909,"73","29","6","Loc","3"
"2910",2910,"73","30","5","Loc","3"
"2911",2911,"73","31","6","Loc","2"
"2912",2912,"73","32","5","Loc","3"
"2913",2913,"73","33","7","Poss","2"
"2914",2914,"73","34","7","Poss","2"
"2915",2915,"73","35","3","Poss","2"
"2916",2916,"73","36","7","Poss","1"
"2917",2917,"73","37","6","Poss","2"
"2918",2918,"73","38","7","Poss","2"
"2919",2919,"73","39","6","Poss","2"
"2920",2920,"73","40","7","Poss","1"
"2921",2921,"74","1","2","Phys","9"
"2922",2922,"74","2","2","Phys","6"
"2923",2923,"74","3","4","Phys","9"
"2924",2924,"74","4","4","Phys","6"
"2925",2925,"74","5","7","Phys","5"
"2926",2926,"74","6","4","Phys","7"
"2927",2927,"74","7","1","Phys","9"
"2928",2928,"74","8","1","Phys","5"
"2929",2929,"74","9","1","Inst","7"
"2930",2930,"74","10","1","Inst","5"
"2931",2931,"74","11","1","Inst","7"
"2932",2932,"74","12","1","Inst","5"
"2933",2933,"74","13","1","Inst","8"
"2934",2934,"74","14","1","Inst","4"
"2935",2935,"74","15","1","Inst","3"
"2936",2936,"74","16","1","Inst","5"
"2937",2937,"74","17","4","Aff","4"
"2938",2938,"74","18","5","Aff","5"
"2939",2939,"74","19","2","Aff","5"
"2940",2940,"74","20","6","Aff","5"
"2941",2941,"74","21","3","Aff","4"
"2942",2942,"74","22","7","Aff","5"
"2943",2943,"74","23","4","Aff","5"
"2944",2944,"74","24","3","Aff","5"
"2945",2945,"74","25","7","Loc","4"
"2946",2946,"74","26","7","Loc","3"
"2947",2947,"74","27","5","Loc","4"
"2948",2948,"74","28","7","Loc","3"
"2949",2949,"74","29","7","Loc","3"
"2950",2950,"74","30","7","Loc","3"
"2951",2951,"74","31","7","Loc","2"
"2952",2952,"74","32","7","Loc","3"
"2953",2953,"74","33","7","Poss","2"
"2954",2954,"74","34","7","Poss","2"
"2955",2955,"74","35","7","Poss","2"
"2956",2956,"74","36","5","Poss","1"
"2957",2957,"74","37","7","Poss","2"
"2958",2958,"74","38","7","Poss","2"
"2959",2959,"74","39","6","Poss","2"
"2960",2960,"74","40","7","Poss","1"
"2961",2961,"75","1","7","Phys","9"
"2962",2962,"75","2","6","Phys","6"
"2963",2963,"75","3","5","Phys","9"
"2964",2964,"75","4","3","Phys","6"
"2965",2965,"75","5","5","Phys","5"
"2966",2966,"75","6","5","Phys","7"
"2967",2967,"75","7","6","Phys","9"
"2968",2968,"75","8","6","Phys","5"
"2969",2969,"75","9","1","Inst","7"
"2970",2970,"75","10","3","Inst","5"
"2971",2971,"75","11","7","Inst","7"
"2972",2972,"75","12","2","Inst","5"
"2973",2973,"75","13","5","Inst","8"
"2974",2974,"75","14","5","Inst","4"
"2975",2975,"75","15","2","Inst","3"
"2976",2976,"75","16","6","Inst","5"
"2977",2977,"75","17","1","Aff","4"
"2978",2978,"75","18","7","Aff","5"
"2979",2979,"75","19","6","Aff","5"
"2980",2980,"75","20","6","Aff","5"
"2981",2981,"75","21","6","Aff","4"
"2982",2982,"75","22","5","Aff","5"
"2983",2983,"75","23","4","Aff","5"
"2984",2984,"75","24","2","Aff","5"
"2985",2985,"75","25","5","Loc","4"
"2986",2986,"75","26","3","Loc","3"
"2987",2987,"75","27","3","Loc","4"
"2988",2988,"75","28","5","Loc","3"
"2989",2989,"75","29","5","Loc","3"
"2990",2990,"75","30","5","Loc","3"
"2991",2991,"75","31","7","Loc","2"
"2992",2992,"75","32","6","Loc","3"
"2993",2993,"75","33","6","Poss","2"
"2994",2994,"75","34","5","Poss","2"
"2995",2995,"75","35","6","Poss","2"
"2996",2996,"75","36","4","Poss","1"
"2997",2997,"75","37","3","Poss","2"
"2998",2998,"75","38","3","Poss","2"
"2999",2999,"75","39","5","Poss","2"
"3000",3000,"75","40","4","Poss","1"
"3001",3001,"76","1","6","Phys","9"
"3002",3002,"76","2","6","Phys","6"
"3003",3003,"76","3","7","Phys","9"
"3004",3004,"76","4","7","Phys","6"
"3005",3005,"76","5","7","Phys","5"
"3006",3006,"76","6","6","Phys","7"
"3007",3007,"76","7","4","Phys","9"
"3008",3008,"76","8","5","Phys","5"
"3009",3009,"76","9","5","Inst","7"
"3010",3010,"76","10","5","Inst","5"
"3011",3011,"76","11","6","Inst","7"
"3012",3012,"76","12","5","Inst","5"
"3013",3013,"76","13","7","Inst","8"
"3014",3014,"76","14","3","Inst","4"
"3015",3015,"76","15","3","Inst","3"
"3016",3016,"76","16","6","Inst","5"
"3017",3017,"76","17","5","Aff","4"
"3018",3018,"76","18","7","Aff","5"
"3019",3019,"76","19","6","Aff","5"
"3020",3020,"76","20","4","Aff","5"
"3021",3021,"76","21","5","Aff","4"
"3022",3022,"76","22","6","Aff","5"
"3023",3023,"76","23","5","Aff","5"
"3024",3024,"76","24","5","Aff","5"
"3025",3025,"76","25","7","Loc","4"
"3026",3026,"76","26","6","Loc","3"
"3027",3027,"76","27","6","Loc","4"
"3028",3028,"76","28","5","Loc","3"
"3029",3029,"76","29","7","Loc","3"
"3030",3030,"76","30","7","Loc","3"
"3031",3031,"76","31","7","Loc","2"
"3032",3032,"76","32","7","Loc","3"
"3033",3033,"76","33","7","Poss","2"
"3034",3034,"76","34","7","Poss","2"
"3035",3035,"76","35","7","Poss","2"
"3036",3036,"76","36","7","Poss","1"
"3037",3037,"76","37","6","Poss","2"
"3038",3038,"76","38","7","Poss","2"
"3039",3039,"76","39","7","Poss","2"
"3040",3040,"76","40","7","Poss","1"
"3041",3041,"77","1","6","Phys","9"
"3042",3042,"77","2","7","Phys","6"
"3043",3043,"77","3","7","Phys","9"
"3044",3044,"77","4","7","Phys","6"
"3045",3045,"77","5","6","Phys","5"
"3046",3046,"77","6","7","Phys","7"
"3047",3047,"77","7","6","Phys","9"
"3048",3048,"77","8","7","Phys","5"
"3049",3049,"77","9","1","Inst","7"
"3050",3050,"77","10","2","Inst","5"
"3051",3051,"77","11","3","Inst","7"
"3052",3052,"77","12","2","Inst","5"
"3053",3053,"77","13","3","Inst","8"
"3054",3054,"77","14","3","Inst","4"
"3055",3055,"77","15","2","Inst","3"
"3056",3056,"77","16","4","Inst","5"
"3057",3057,"77","17","6","Aff","4"
"3058",3058,"77","18","6","Aff","5"
"3059",3059,"77","19","7","Aff","5"
"3060",3060,"77","20","7","Aff","5"
"3061",3061,"77","21","7","Aff","4"
"3062",3062,"77","22","6","Aff","5"
"3063",3063,"77","23","7","Aff","5"
"3064",3064,"77","24","2","Aff","5"
"3065",3065,"77","25","7","Loc","4"
"3066",3066,"77","26","7","Loc","3"
"3067",3067,"77","27","7","Loc","4"
"3068",3068,"77","28","6","Loc","3"
"3069",3069,"77","29","7","Loc","3"
"3070",3070,"77","30","7","Loc","3"
"3071",3071,"77","31","7","Loc","2"
"3072",3072,"77","32","7","Loc","3"
"3073",3073,"77","33","7","Poss","2"
"3074",3074,"77","34","7","Poss","2"
"3075",3075,"77","35","7","Poss","2"
"3076",3076,"77","36","7","Poss","1"
"3077",3077,"77","37","7","Poss","2"
"3078",3078,"77","38","7","Poss","2"
"3079",3079,"77","39","7","Poss","2"
"3080",3080,"77","40","6","Poss","1"
"3081",3081,"78","1","4","Phys","9"
"3082",3082,"78","2","5","Phys","6"
"3083",3083,"78","3","5","Phys","9"
"3084",3084,"78","4","5","Phys","6"
"3085",3085,"78","5","6","Phys","5"
"3086",3086,"78","6","4","Phys","7"
"3087",3087,"78","7","3","Phys","9"
"3088",3088,"78","8","4","Phys","5"
"3089",3089,"78","9","5","Inst","7"
"3090",3090,"78","10","5","Inst","5"
"3091",3091,"78","11","5","Inst","7"
"3092",3092,"78","12","4","Inst","5"
"3093",3093,"78","13","3","Inst","8"
"3094",3094,"78","14","3","Inst","4"
"3095",3095,"78","15","3","Inst","3"
"3096",3096,"78","16","4","Inst","5"
"3097",3097,"78","17","5","Aff","4"
"3098",3098,"78","18","4","Aff","5"
"3099",3099,"78","19","5","Aff","5"
"3100",3100,"78","20","4","Aff","5"
"3101",3101,"78","21","7","Aff","4"
"3102",3102,"78","22","4","Aff","5"
"3103",3103,"78","23","4","Aff","5"
"3104",3104,"78","24","4","Aff","5"
"3105",3105,"78","25","3","Loc","4"
"3106",3106,"78","26","4","Loc","3"
"3107",3107,"78","27","5","Loc","4"
"3108",3108,"78","28","3","Loc","3"
"3109",3109,"78","29","5","Loc","3"
"3110",3110,"78","30","5","Loc","3"
"3111",3111,"78","31","6","Loc","2"
"3112",3112,"78","32","4","Loc","3"
"3113",3113,"78","33","3","Poss","2"
"3114",3114,"78","34","4","Poss","2"
"3115",3115,"78","35","5","Poss","2"
"3116",3116,"78","36","5","Poss","1"
"3117",3117,"78","37","5","Poss","2"
"3118",3118,"78","38","3","Poss","2"
"3119",3119,"78","39","5","Poss","2"
"3120",3120,"78","40","5","Poss","1"
"3121",3121,"79","1","3","Phys","9"
"3122",3122,"79","2","4","Phys","6"
"3123",3123,"79","3","4","Phys","9"
"3124",3124,"79","4","5","Phys","6"
"3125",3125,"79","5","5","Phys","5"
"3126",3126,"79","6","5","Phys","7"
"3127",3127,"79","7","5","Phys","9"
"3128",3128,"79","8","5","Phys","5"
"3129",3129,"79","9","1","Inst","7"
"3130",3130,"79","10","3","Inst","5"
"3131",3131,"79","11","1","Inst","7"
"3132",3132,"79","12","2","Inst","5"
"3133",3133,"79","13","2","Inst","8"
"3134",3134,"79","14","1","Inst","4"
"3135",3135,"79","15","2","Inst","3"
"3136",3136,"79","16","3","Inst","5"
"3137",3137,"79","17","3","Aff","4"
"3138",3138,"79","18","5","Aff","5"
"3139",3139,"79","19","7","Aff","5"
"3140",3140,"79","20","6","Aff","5"
"3141",3141,"79","21","7","Aff","4"
"3142",3142,"79","22","5","Aff","5"
"3143",3143,"79","23","7","Aff","5"
"3144",3144,"79","24","3","Aff","5"
"3145",3145,"79","25","7","Loc","4"
"3146",3146,"79","26","4","Loc","3"
"3147",3147,"79","27","4","Loc","4"
"3148",3148,"79","28","7","Loc","3"
"3149",3149,"79","29","5","Loc","3"
"3150",3150,"79","30","7","Loc","3"
"3151",3151,"79","31","7","Loc","2"
"3152",3152,"79","32","7","Loc","3"
"3153",3153,"79","33","6","Poss","2"
"3154",3154,"79","34","5","Poss","2"
"3155",3155,"79","35","7","Poss","2"
"3156",3156,"79","36","2","Poss","1"
"3157",3157,"79","37","4","Poss","2"
"3158",3158,"79","38","7","Poss","2"
"3159",3159,"79","39","7","Poss","2"
"3160",3160,"79","40","7","Poss","1"
"3161",3161,"80","1","5","Phys","9"
"3162",3162,"80","2","5","Phys","6"
"3163",3163,"80","3","6","Phys","9"
"3164",3164,"80","4","6","Phys","6"
"3165",3165,"80","5","6","Phys","5"
"3166",3166,"80","6","6","Phys","7"
"3167",3167,"80","7","6","Phys","9"
"3168",3168,"80","8","6","Phys","5"
"3169",3169,"80","9","3","Inst","7"
"3170",3170,"80","10","5","Inst","5"
"3171",3171,"80","11","3","Inst","7"
"3172",3172,"80","12","3","Inst","5"
"3173",3173,"80","13","4","Inst","8"
"3174",3174,"80","14","3","Inst","4"
"3175",3175,"80","15","2","Inst","3"
"3176",3176,"80","16","3","Inst","5"
"3177",3177,"80","17","5","Aff","4"
"3178",3178,"80","18","6","Aff","5"
"3179",3179,"80","19","6","Aff","5"
"3180",3180,"80","20","6","Aff","5"
"3181",3181,"80","21","6","Aff","4"
"3182",3182,"80","22","6","Aff","5"
"3183",3183,"80","23","5","Aff","5"
"3184",3184,"80","24","5","Aff","5"
"3185",3185,"80","25","6","Loc","4"
"3186",3186,"80","26","6","Loc","3"
"3187",3187,"80","27","7","Loc","4"
"3188",3188,"80","28","5","Loc","3"
"3189",3189,"80","29","6","Loc","3"
"3190",3190,"80","30","5","Loc","3"
"3191",3191,"80","31","6","Loc","2"
"3192",3192,"80","32","6","Loc","3"
"3193",3193,"80","33","6","Poss","2"
"3194",3194,"80","34","5","Poss","2"
"3195",3195,"80","35","6","Poss","2"
"3196",3196,"80","36","6","Poss","1"
"3197",3197,"80","37","6","Poss","2"
"3198",3198,"80","38","6","Poss","2"
"3199",3199,"80","39","6","Poss","2"
"3200",3200,"80","40","6","Poss","1"
"3201",3201,"81","1","3","Phys","9"
"3202",3202,"81","2","3","Phys","6"
"3203",3203,"81","3","5","Phys","9"
"3204",3204,"81","4","4","Phys","6"
"3205",3205,"81","5","5","Phys","5"
"3206",3206,"81","6","5","Phys","7"
"3207",3207,"81","7","3","Phys","9"
"3208",3208,"81","8","4","Phys","5"
"3209",3209,"81","9","1","Inst","7"
"3210",3210,"81","10","2","Inst","5"
"3211",3211,"81","11","2","Inst","7"
"3212",3212,"81","12","2","Inst","5"
"3213",3213,"81","13","2","Inst","8"
"3214",3214,"81","14","1","Inst","4"
"3215",3215,"81","15","1","Inst","3"
"3216",3216,"81","16","6","Inst","5"
"3217",3217,"81","17","5","Aff","4"
"3218",3218,"81","18","5","Aff","5"
"3219",3219,"81","19","5","Aff","5"
"3220",3220,"81","20","6","Aff","5"
"3221",3221,"81","21","5","Aff","4"
"3222",3222,"81","22","5","Aff","5"
"3223",3223,"81","23","4","Aff","5"
"3224",3224,"81","24","4","Aff","5"
"3225",3225,"81","25","6","Loc","4"
"3226",3226,"81","26","6","Loc","3"
"3227",3227,"81","27","6","Loc","4"
"3228",3228,"81","28","7","Loc","3"
"3229",3229,"81","29","7","Loc","3"
"3230",3230,"81","30","7","Loc","3"
"3231",3231,"81","31","7","Loc","2"
"3232",3232,"81","32","7","Loc","3"
"3233",3233,"81","33","7","Poss","2"
"3234",3234,"81","34","7","Poss","2"
"3235",3235,"81","35","7","Poss","2"
"3236",3236,"81","36","7","Poss","1"
"3237",3237,"81","37","7","Poss","2"
"3238",3238,"81","38","7","Poss","2"
"3239",3239,"81","39","7","Poss","2"
"3240",3240,"81","40","6","Poss","1"
"3241",3241,"82","1","6","Phys","9"
"3242",3242,"82","2","6","Phys","6"
"3243",3243,"82","3","7","Phys","9"
"3244",3244,"82","4","7","Phys","6"
"3245",3245,"82","5","7","Phys","5"
"3246",3246,"82","6","7","Phys","7"
"3247",3247,"82","7","5","Phys","9"
"3248",3248,"82","8","5","Phys","5"
"3249",3249,"82","9","2","Inst","7"
"3250",3250,"82","10","3","Inst","5"
"3251",3251,"82","11","4","Inst","7"
"3252",3252,"82","12","2","Inst","5"
"3253",3253,"82","13","5","Inst","8"
"3254",3254,"82","14","3","Inst","4"
"3255",3255,"82","15","1","Inst","3"
"3256",3256,"82","16","2","Inst","5"
"3257",3257,"82","17","6","Aff","4"
"3258",3258,"82","18","7","Aff","5"
"3259",3259,"82","19","7","Aff","5"
"3260",3260,"82","20","7","Aff","5"
"3261",3261,"82","21","7","Aff","4"
"3262",3262,"82","22","7","Aff","5"
"3263",3263,"82","23","7","Aff","5"
"3264",3264,"82","24","1","Aff","5"
"3265",3265,"82","25","7","Loc","4"
"3266",3266,"82","26","7","Loc","3"
"3267",3267,"82","27","7","Loc","4"
"3268",3268,"82","28","7","Loc","3"
"3269",3269,"82","29","7","Loc","3"
"3270",3270,"82","30","7","Loc","3"
"3271",3271,"82","31","7","Loc","2"
"3272",3272,"82","32","7","Loc","3"
"3273",3273,"82","33","7","Poss","2"
"3274",3274,"82","34","7","Poss","2"
"3275",3275,"82","35","6","Poss","2"
"3276",3276,"82","36","7","Poss","1"
"3277",3277,"82","37","7","Poss","2"
"3278",3278,"82","38","7","Poss","2"
"3279",3279,"82","39","7","Poss","2"
"3280",3280,"82","40","7","Poss","1"
"3281",3281,"83","1","6","Phys","9"
"3282",3282,"83","2","3","Phys","6"
"3283",3283,"83","3","5","Phys","9"
"3284",3284,"83","4","2","Phys","6"
"3285",3285,"83","5","5","Phys","5"
"3286",3286,"83","6","6","Phys","7"
"3287",3287,"83","7","5","Phys","9"
"3288",3288,"83","8","5","Phys","5"
"3289",3289,"83","9","2","Inst","7"
"3290",3290,"83","10","2","Inst","5"
"3291",3291,"83","11","3","Inst","7"
"3292",3292,"83","12","2","Inst","5"
"3293",3293,"83","13","2","Inst","8"
"3294",3294,"83","14","2","Inst","4"
"3295",3295,"83","15","6","Inst","3"
"3296",3296,"83","16","3","Inst","5"
"3297",3297,"83","17","6","Aff","4"
"3298",3298,"83","18","5","Aff","5"
"3299",3299,"83","19","4","Aff","5"
"3300",3300,"83","20","6","Aff","5"
"3301",3301,"83","21","4","Aff","4"
"3302",3302,"83","22","5","Aff","5"
"3303",3303,"83","23","3","Aff","5"
"3304",3304,"83","24","6","Aff","5"
"3305",3305,"83","25","5","Loc","4"
"3306",3306,"83","26","7","Loc","3"
"3307",3307,"83","27","7","Loc","4"
"3308",3308,"83","28","4","Loc","3"
"3309",3309,"83","29","5","Loc","3"
"3310",3310,"83","30","6","Loc","3"
"3311",3311,"83","31","6","Loc","2"
"3312",3312,"83","32","5","Loc","3"
"3313",3313,"83","33","6","Poss","2"
"3314",3314,"83","34","7","Poss","2"
"3315",3315,"83","35","5","Poss","2"
"3316",3316,"83","36","5","Poss","1"
"3317",3317,"83","37","6","Poss","2"
"3318",3318,"83","38","4","Poss","2"
"3319",3319,"83","39","6","Poss","2"
"3320",3320,"83","40","5","Poss","1"
"3321",3321,"84","1","6","Phys","9"
"3322",3322,"84","2","4","Phys","6"
"3323",3323,"84","3","5","Phys","9"
"3324",3324,"84","4","6","Phys","6"
"3325",3325,"84","5","6","Phys","5"
"3326",3326,"84","6","5","Phys","7"
"3327",3327,"84","7","5","Phys","9"
"3328",3328,"84","8","5","Phys","5"
"3329",3329,"84","9","1","Inst","7"
"3330",3330,"84","10","4","Inst","5"
"3331",3331,"84","11","2","Inst","7"
"3332",3332,"84","12","4","Inst","5"
"3333",3333,"84","13","3","Inst","8"
"3334",3334,"84","14","1","Inst","4"
"3335",3335,"84","15","1","Inst","3"
"3336",3336,"84","16","6","Inst","5"
"3337",3337,"84","17","5","Aff","4"
"3338",3338,"84","18","6","Aff","5"
"3339",3339,"84","19","6","Aff","5"
"3340",3340,"84","20","6","Aff","5"
"3341",3341,"84","21","6","Aff","4"
"3342",3342,"84","22","5","Aff","5"
"3343",3343,"84","23","7","Aff","5"
"3344",3344,"84","24","4","Aff","5"
"3345",3345,"84","25","7","Loc","4"
"3346",3346,"84","26","6","Loc","3"
"3347",3347,"84","27","6","Loc","4"
"3348",3348,"84","28","5","Loc","3"
"3349",3349,"84","29","6","Loc","3"
"3350",3350,"84","30","6","Loc","3"
"3351",3351,"84","31","7","Loc","2"
"3352",3352,"84","32","6","Loc","3"
"3353",3353,"84","33","7","Poss","2"
"3354",3354,"84","34","7","Poss","2"
"3355",3355,"84","35","7","Poss","2"
"3356",3356,"84","36","7","Poss","1"
"3357",3357,"84","37","7","Poss","2"
"3358",3358,"84","38","7","Poss","2"
"3359",3359,"84","39","7","Poss","2"
"3360",3360,"84","40","7","Poss","1"
"3361",3361,"85","1","7","Phys","9"
"3362",3362,"85","2","7","Phys","6"
"3363",3363,"85","3","6","Phys","9"
"3364",3364,"85","4","7","Phys","6"
"3365",3365,"85","5","6","Phys","5"
"3366",3366,"85","6","7","Phys","7"
"3367",3367,"85","7","5","Phys","9"
"3368",3368,"85","8","6","Phys","5"
"3369",3369,"85","9","3","Inst","7"
"3370",3370,"85","10","5","Inst","5"
"3371",3371,"85","11","3","Inst","7"
"3372",3372,"85","12","5","Inst","5"
"3373",3373,"85","13","2","Inst","8"
"3374",3374,"85","14","2","Inst","4"
"3375",3375,"85","15","2","Inst","3"
"3376",3376,"85","16","5","Inst","5"
"3377",3377,"85","17","3","Aff","4"
"3378",3378,"85","18","7","Aff","5"
"3379",3379,"85","19","7","Aff","5"
"3380",3380,"85","20","7","Aff","5"
"3381",3381,"85","21","7","Aff","4"
"3382",3382,"85","22","6","Aff","5"
"3383",3383,"85","23","6","Aff","5"
"3384",3384,"85","24","2","Aff","5"
"3385",3385,"85","25","7","Loc","4"
"3386",3386,"85","26","7","Loc","3"
"3387",3387,"85","27","6","Loc","4"
"3388",3388,"85","28","6","Loc","3"
